CustomerID,Amount,Frequency,Recency,R,F,M,RFM_Segment,RFM_Score,Robust RFM Level
15291.0,2627.4300000000003,109,25,2,3,3,233,8,Gold
15292.0,178.39,24,200,1,1,1,111,3,Bronze
15296.0,3518.9700000000003,200,43,2,3,3,233,8,Gold
15297.0,648.84,41,9,3,2,2,322,7,Silver
15298.0,3712.92,194,1,3,3,3,333,9,Gold
15299.0,390.01000000000005,12,66,2,1,2,212,5,Bronze
15300.0,496.44,28,63,2,2,2,222,6,Silver
15301.0,4362.62,246,50,2,3,3,233,8,Gold
15303.0,574.02,31,289,1,2,2,122,5,Bronze
15304.0,593.6,26,60,2,2,2,222,6,Silver
15306.0,1110.75,58,63,2,2,3,223,7,Silver
15307.0,205.3,12,95,1,1,1,111,3,Bronze
15308.0,318.67,21,270,1,1,1,111,3,Bronze
15311.0,29873.440000000002,2478,0,3,3,3,333,9,Gold
15312.0,875.2,48,74,2,2,2,222,6,Silver
15313.0,38.400000000000006,1,109,1,1,1,111,3,Bronze
15314.0,327.97,24,198,1,1,1,111,3,Bronze
15315.0,589.46,38,63,2,2,2,222,6,Silver
15316.0,38.400000000000006,1,326,1,1,1,111,3,Bronze
15318.0,303.62,33,3,3,2,1,321,6,Silver
15319.0,204.5,16,283,1,1,1,111,3,Bronze
15320.0,235.93,36,43,2,2,1,221,5,Bronze
15321.0,2513.2400000000002,105,48,2,3,3,233,8,Gold
15322.0,754.23,49,63,2,2,2,222,6,Silver
15325.0,161.74,48,103,1,2,1,121,4,Bronze
15326.0,311.71,29,333,1,2,1,121,4,Bronze
15327.0,208.75,10,52,2,1,1,211,4,Bronze
15329.0,1055.8,62,34,2,2,3,223,7,Silver
15330.0,370.56000000000006,13,31,2,1,2,212,5,Bronze
15332.0,1154.7,35,365,1,2,3,123,6,Silver
15333.0,415.30000000000007,16,207,1,1,2,112,4,Bronze
15334.0,350.82,98,156,1,3,2,132,6,Silver
15335.0,170.22,35,53,2,2,1,221,5,Bronze
15339.0,590.57,88,65,2,3,2,232,7,Silver
15341.0,652.8000000000001,17,80,2,1,2,212,5,Bronze
15342.0,420.41999999999996,26,115,1,2,2,122,5,Bronze
15343.0,364.5,21,86,2,1,2,212,5,Bronze
15344.0,638.7,32,0,3,2,2,322,7,Silver
15345.0,419.39,23,34,2,1,2,212,5,Bronze
15346.0,252.42000000000002,17,332,1,1,1,111,3,Bronze
15347.0,120.00000000000001,5,365,1,1,1,111,3,Bronze
15348.0,158.04,9,71,2,1,1,211,4,Bronze
15349.0,463.90999999999997,71,157,1,2,2,122,5,Bronze
15350.0,115.65,5,372,1,1,1,111,3,Bronze
15351.0,1993.1200000000001,227,11,3,3,3,333,9,Gold
15353.0,694.6700000000001,61,254,1,2,2,122,5,Bronze
15355.0,267.75,14,28,2,1,1,211,4,Bronze
15356.0,2718.03,499,30,2,3,3,233,8,Gold
15358.0,8232.39,560,4,3,3,3,333,9,Gold
15360.0,384.58000000000004,13,39,2,1,2,212,5,Bronze
15361.0,215.40000000000003,7,361,1,1,1,111,3,Bronze
15363.0,332.75,17,240,1,1,1,111,3,Bronze
15364.0,604.07,29,95,1,2,2,122,5,Bronze
15365.0,2750.67,151,25,2,3,3,233,8,Gold
15366.0,602.51,44,74,2,2,2,222,6,Silver
15367.0,1814.24,96,56,2,3,3,233,8,Gold
15368.0,131.70000000000002,4,20,3,1,1,311,5,Bronze
15369.0,38.400000000000006,1,143,1,1,1,111,3,Bronze
15370.0,1973.45,95,40,2,3,3,233,8,Gold
15372.0,1004.1600000000001,27,136,1,2,3,123,6,Silver
15373.0,2233.96,137,7,3,3,3,333,9,Gold
15374.0,102.00000000000001,3,128,1,1,1,111,3,Bronze
15376.0,1221.56,116,39,2,3,3,233,8,Gold
15379.0,3631.9900000000002,196,168,1,3,3,133,7,Silver
15380.0,861.46,37,8,3,2,2,322,7,Silver
15381.0,257.1,8,213,1,1,1,111,3,Bronze
15382.0,5714.7,306,14,3,3,3,333,9,Gold
15384.0,647.26,43,169,1,2,2,122,5,Bronze
15385.0,197.36,12,39,2,1,1,211,4,Bronze
15386.0,394.14,31,185,1,2,2,122,5,Bronze
15388.0,140.54,10,269,1,1,1,111,3,Bronze
15389.0,38.400000000000006,1,171,1,1,1,111,3,Bronze
15392.0,1441.57,85,4,3,3,3,333,9,Gold
15393.0,229.70000000000002,12,15,3,1,1,311,5,Bronze
15394.0,2049.44,85,9,3,3,3,333,9,Gold
15395.0,107.45,7,325,1,1,1,111,3,Bronze
15396.0,245.98000000000002,14,112,1,1,1,111,3,Bronze
15397.0,94.0,6,289,1,1,1,111,3,Bronze
15398.0,1351.43,74,15,3,3,3,333,9,Gold
15399.0,804.25,50,0,3,2,2,322,7,Silver
15400.0,434.20000000000005,13,91,1,1,2,112,4,Bronze
15402.0,611.4100000000001,42,148,1,2,2,122,5,Bronze
15405.0,196.04000000000002,8,188,1,1,1,111,3,Bronze
15406.0,584.11,58,17,3,2,2,322,7,Silver
15407.0,858.19,148,33,2,3,2,232,7,Silver
15408.0,267.18,34,263,1,2,1,121,4,Bronze
15410.0,2871.76,122,83,2,3,3,233,8,Gold
15411.0,1337.73,99,25,2,3,3,233,8,Gold
15412.0,126.93,10,170,1,1,1,111,3,Bronze
15414.0,728.34,39,9,3,2,2,322,7,Silver
15415.0,559.61,47,312,1,2,2,122,5,Bronze
15416.0,3692.9700000000003,193,64,2,3,3,233,8,Gold
15417.0,508.8,28,84,2,2,2,222,6,Silver
15419.0,135.86,8,24,2,1,1,211,4,Bronze
15421.0,950.36,53,58,2,2,2,222,6,Silver
15422.0,97.7,6,322,1,1,1,111,3,Bronze
15423.0,43.5,2,37,2,1,1,211,4,Bronze
15424.0,354.66,17,253,1,1,2,112,4,Bronze
15426.0,1365.4,283,18,3,3,3,333,9,Gold
15427.0,1430.54,292,32,2,3,3,233,8,Gold
15428.0,93.78,6,14,3,1,1,311,5,Bronze
15429.0,429.8,83,26,2,3,2,232,7,Silver
15432.0,171.19,10,22,3,1,1,311,5,Bronze
15433.0,648.73,53,78,2,2,2,222,6,Silver
15434.0,1020.6800000000001,59,7,3,2,3,323,8,Gold
15435.0,149.29,29,21,3,2,1,321,6,Silver
15436.0,1067.75,291,11,3,3,3,333,9,Gold
15437.0,200.16,45,261,1,2,1,121,4,Bronze
15438.0,156.57999999999998,25,130,1,2,1,121,4,Bronze
15440.0,379.58,62,54,2,2,2,222,6,Silver
15442.0,76.80000000000001,2,248,1,1,1,111,3,Bronze
15443.0,3219.9900000000002,375,1,3,3,3,333,9,Gold
15444.0,1411.21,214,8,3,3,3,333,9,Gold
15445.0,113.5,5,263,1,1,1,111,3,Bronze
15447.0,155.17,9,330,1,1,1,111,3,Bronze
15448.0,494.64,28,312,1,2,2,122,5,Bronze
15449.0,977.82,62,25,2,2,2,222,6,Silver
15450.0,429.84,30,29,2,2,2,222,6,Silver
15452.0,528.48,56,29,2,2,2,222,6,Silver
15453.0,1371.77,279,1,3,3,3,333,9,Gold
15454.0,179.1,25,361,1,2,1,121,4,Bronze
15456.0,434.59000000000003,58,282,1,2,2,122,5,Bronze
15457.0,237.07,58,261,1,2,1,121,4,Bronze
15458.0,160.44,7,24,2,1,1,211,4,Bronze
15460.0,214.26,56,353,1,2,1,121,4,Bronze
15462.0,221.4,11,93,1,1,1,111,3,Bronze
15463.0,126.14,7,28,2,1,1,211,4,Bronze
15464.0,1021.6,155,337,1,3,3,133,7,Silver
15465.0,2893.5400000000004,104,19,3,3,3,333,9,Gold
15466.0,334.53,57,84,2,2,2,222,6,Silver
15467.0,529.48,53,8,3,2,2,322,7,Silver
15468.0,496.56,29,34,2,2,2,222,6,Silver
15469.0,526.3000000000001,27,42,2,2,2,222,6,Silver
15471.0,411.28000000000003,73,1,3,2,2,322,7,Silver
15472.0,371.56,76,112,1,3,2,132,6,Silver
15473.0,537.6000000000001,14,13,3,1,2,312,6,Silver
15475.0,444.71,29,76,2,2,2,222,6,Silver
15478.0,1045.94,44,39,2,2,3,223,7,Silver
15480.0,810.85,45,115,1,2,2,122,5,Bronze
15482.0,4722.460000000001,126,15,3,3,3,333,9,Gold
15483.0,225.26,84,160,1,3,1,131,5,Bronze
15484.0,3036.7000000000003,188,0,3,3,3,333,9,Gold
15485.0,1909.8400000000001,85,29,2,3,3,233,8,Gold
15488.0,53.400000000000006,2,92,1,1,1,111,3,Bronze
15489.0,1072.69,55,22,3,2,3,323,8,Gold
15491.0,2872.54,155,94,1,3,3,133,7,Silver
15492.0,646.66,35,27,2,2,2,222,6,Silver
15493.0,1973.96,291,32,2,3,3,233,8,Gold
15494.0,1247.58,122,20,3,3,3,333,9,Gold
15497.0,553.3000000000001,16,17,3,1,2,312,6,Silver
15498.0,10681.26,523,0,3,3,3,333,9,Gold
15500.0,1131.56,68,7,3,2,3,323,8,Gold
15502.0,5686.56,252,15,3,3,3,333,9,Gold
15503.0,141.04,66,362,1,2,1,121,4,Bronze
15504.0,52.83,13,80,2,1,1,211,4,Bronze
15505.0,2218.1200000000003,99,52,2,3,3,233,8,Gold
15506.0,926.48,161,22,3,3,2,332,8,Gold
15507.0,475.86,45,171,1,2,2,122,5,Bronze
15508.0,987.07,92,188,1,3,2,132,6,Silver
15510.0,38.400000000000006,1,330,1,1,1,111,3,Bronze
15511.0,900.53,158,11,3,3,2,332,8,Gold
15512.0,121.0,7,155,1,1,1,111,3,Bronze
15513.0,7995.090000000001,314,30,2,3,3,233,8,Gold
15514.0,2843.63,197,11,3,3,3,333,9,Gold
15516.0,62.43,15,44,2,1,1,211,4,Bronze
15517.0,267.03,27,232,1,2,1,121,4,Bronze
15518.0,1952.11,216,63,2,3,3,233,8,Gold
15520.0,343.5,18,1,3,1,2,312,6,Silver
15521.0,2708.66,200,35,2,3,3,233,8,Gold
15522.0,396.55,56,32,2,2,2,222,6,Silver
15523.0,173.81,10,83,2,1,1,211,4,Bronze
15524.0,38.400000000000006,1,24,2,1,1,211,4,Bronze
15525.0,749.27,158,1,3,3,2,332,8,Gold
15526.0,67.44,4,32,2,1,1,211,4,Bronze
15527.0,2124.53,165,18,3,3,3,333,9,Gold
15528.0,207.57000000000002,26,253,1,2,1,121,4,Bronze
15529.0,3932.75,664,22,3,3,3,333,9,Gold
15530.0,1473.6100000000001,107,21,3,3,3,333,9,Gold
15531.0,1951.94,219,7,3,3,3,333,9,Gold
15532.0,1628.58,258,24,2,3,3,233,8,Gold
15533.0,819.02,86,18,3,3,2,332,8,Gold
15535.0,566.8,75,172,1,3,2,132,6,Silver
15537.0,110.92,24,162,1,1,1,111,3,Bronze
15539.0,494.06,41,6,3,2,2,322,7,Silver
15540.0,213.3,15,10,3,1,1,311,5,Bronze
15541.0,85.13000000000001,29,113,1,2,1,121,4,Bronze
15543.0,127.86,28,287,1,2,1,121,4,Bronze
15544.0,3550.91,261,8,3,3,3,333,9,Gold
15545.0,288.96999999999997,80,53,2,3,1,231,6,Silver
15547.0,4702.0,695,6,3,3,3,333,9,Gold
15549.0,1600.25,115,76,2,3,3,233,8,Gold
15550.0,574.43,61,3,3,2,2,322,7,Silver
15551.0,432.5,29,36,2,2,2,222,6,Silver
15552.0,90.12,17,216,1,1,1,111,3,Bronze
15553.0,428.93,55,59,2,2,2,222,6,Silver
15554.0,217.2,14,277,1,1,1,111,3,Bronze
15555.0,4744.03,913,11,3,3,3,333,9,Gold
15556.0,268.17,31,23,3,2,1,321,6,Silver
15557.0,412.91,19,28,2,1,2,212,5,Bronze
15561.0,673.44,31,11,3,2,2,322,7,Silver
15562.0,38.400000000000006,1,351,1,1,1,111,3,Bronze
15563.0,1442.79,117,8,3,3,3,333,9,Gold
15565.0,173.16,8,49,2,1,1,211,4,Bronze
15567.0,124.57000000000001,7,18,3,1,1,311,5,Bronze
15568.0,697.09,53,2,3,2,2,322,7,Silver
15569.0,494.31000000000006,31,103,1,2,2,122,5,Bronze
15570.0,4195.37,326,6,3,3,3,333,9,Gold
15571.0,521.1,57,11,3,2,2,322,7,Silver
15572.0,2260.33,212,4,3,3,3,333,9,Gold
15573.0,591.1899999999999,97,31,2,3,2,232,7,Silver
15574.0,675.64,152,177,1,3,2,132,6,Silver
15576.0,661.13,43,37,2,2,2,222,6,Silver
15577.0,258.88,39,150,1,2,1,121,4,Bronze
15578.0,125.9,13,161,1,1,1,111,3,Bronze
15579.0,327.6,48,68,2,2,1,221,5,Bronze
15581.0,857.6800000000001,147,120,1,3,2,132,6,Silver
15582.0,682.9100000000001,44,24,2,2,2,222,6,Silver
15584.0,716.76,124,23,3,3,2,332,8,Gold
15585.0,454.1,31,176,1,2,2,122,5,Bronze
15587.0,330.00000000000006,9,49,2,1,1,211,4,Bronze
15589.0,500.48,30,252,1,2,2,122,5,Bronze
15590.0,30.19,1,288,1,1,1,111,3,Bronze
15592.0,366.98,24,46,2,1,2,212,5,Bronze
15593.0,121.80000000000001,5,70,2,1,1,211,4,Bronze
15594.0,1774.83,104,15,3,3,3,333,9,Gold
15596.0,1464.64,84,100,1,3,3,133,7,Silver
15597.0,333.42,23,29,2,1,1,211,4,Bronze
15598.0,245.68,16,34,2,1,1,211,4,Bronze
15599.0,761.74,52,26,2,2,2,222,6,Silver
15601.0,6655.4400000000005,414,10,3,3,3,333,9,Gold
15602.0,1193.91,53,7,3,2,3,323,8,Gold
15603.0,48.480000000000004,2,78,2,1,1,211,4,Bronze
15604.0,216.39,17,51,2,1,1,211,4,Bronze
15605.0,1184.83,67,35,2,2,3,223,7,Silver
15606.0,2627.38,91,56,2,3,3,233,8,Gold
15607.0,104.76,13,336,1,1,1,111,3,Bronze
15608.0,1024.8,60,27,2,2,3,223,7,Silver
15609.0,326.93,18,182,1,1,1,111,3,Bronze
15610.0,112.46000000000001,6,51,2,1,1,211,4,Bronze
15611.0,1116.3000000000002,45,9,3,2,3,323,8,Gold
15612.0,144.3,6,35,2,1,1,211,4,Bronze
15615.0,8702.140000000001,429,9,3,3,3,333,9,Gold
15618.0,806.6709999999999,49,32,2,2,2,222,6,Silver
15619.0,115.20000000000002,3,10,3,1,1,311,5,Bronze
15620.0,1581.96,104,49,2,3,3,233,8,Gold
15621.0,484.25000000000006,18,3,3,1,2,312,6,Silver
15622.0,4131.1900000000005,214,2,3,3,3,333,9,Gold
15623.0,301.03,19,140,1,1,1,111,3,Bronze
15624.0,588.13,34,116,1,2,2,122,5,Bronze
15625.0,1460.88,68,99,1,2,3,123,6,Silver
15626.0,674.4,49,74,2,2,2,222,6,Silver
15628.0,2846.04,157,4,3,3,3,333,9,Gold
15630.0,1142.1,61,44,2,2,3,223,7,Silver
15632.0,3113.41,177,15,3,3,3,333,9,Gold
15634.0,243.55,15,16,3,1,1,311,5,Bronze
15636.0,619.0600000000001,25,89,2,2,2,222,6,Silver
15637.0,223.36,15,52,2,1,1,211,4,Bronze
15638.0,72.4,2,300,1,1,1,111,3,Bronze
15639.0,422.52000000000004,25,133,1,2,2,122,5,Bronze
15640.0,9808.6,486,3,3,3,3,333,9,Gold
15641.0,1858.6000000000001,119,104,1,3,3,133,7,Silver
15643.0,635.7,36,178,1,2,2,122,5,Bronze
15644.0,803.54,232,165,1,3,2,132,6,Silver
15645.0,559.8100000000001,52,18,3,2,2,322,7,Silver
15646.0,470.14000000000004,36,157,1,2,2,122,5,Bronze
15648.0,643.1500000000001,27,203,1,2,2,122,5,Bronze
15649.0,76.80000000000001,2,335,1,1,1,111,3,Bronze
15651.0,556.98,32,36,2,2,2,222,6,Silver
15652.0,326.34,21,90,1,1,1,111,3,Bronze
15653.0,124.80000000000001,6,92,1,1,1,111,3,Bronze
15654.0,617.61,21,8,3,1,2,312,6,Silver
15655.0,610.02,37,232,1,2,2,122,5,Bronze
15656.0,748.5,47,44,2,2,2,222,6,Silver
15657.0,30.0,1,22,3,1,1,311,5,Bronze
15658.0,1037.2,56,189,1,2,3,123,6,Silver
15659.0,295.35,11,43,2,1,1,211,4,Bronze
15660.0,1618.71,94,24,2,3,3,233,8,Gold
15661.0,96.60000000000001,5,316,1,1,1,111,3,Bronze
15663.0,138.14,9,105,1,1,1,111,3,Bronze
15664.0,409.91,19,50,2,1,2,212,5,Bronze
15665.0,2186.81,115,167,1,3,3,133,7,Silver
15667.0,290.16,13,39,2,1,1,211,4,Bronze
15668.0,38.400000000000006,1,217,1,1,1,111,3,Bronze
15669.0,594.75,35,39,2,2,2,222,6,Silver
15670.0,173.05,12,296,1,1,1,111,3,Bronze
15671.0,1648.51,81,18,3,3,3,333,9,Gold
15673.0,2441.67,138,87,2,3,3,233,8,Gold
15674.0,2536.56,135,72,2,3,3,233,8,Gold
15675.0,323.69,21,80,2,1,1,211,4,Bronze
15676.0,3490.18,216,8,3,3,3,333,9,Gold
15677.0,649.88,33,48,2,2,2,222,6,Silver
15678.0,319.1,12,52,2,1,1,211,4,Bronze
15679.0,781.28,110,23,3,3,2,332,8,Gold
15680.0,1303.08,78,8,3,3,3,333,9,Gold
15681.0,1696.14,67,17,3,2,3,323,8,Gold
15683.0,191.35,10,116,1,1,1,111,3,Bronze
15687.0,2989.7,168,8,3,3,3,333,9,Gold
15689.0,210.3,9,119,1,1,1,111,3,Bronze
15690.0,231.36,19,3,3,1,1,311,5,Bronze
15691.0,76.80000000000001,2,251,1,1,1,111,3,Bronze
15692.0,191.04,12,27,2,1,1,211,4,Bronze
15694.0,2485.0000000000005,79,0,3,3,3,333,9,Gold
15695.0,409.98,22,266,1,1,2,112,4,Bronze
15696.0,2758.81,174,32,2,3,3,233,8,Gold
15699.0,309.65,18,17,3,1,1,311,5,Bronze
15700.0,726.9300000000001,89,171,1,3,2,132,6,Silver
15701.0,1529.0,230,1,3,3,3,333,9,Gold
15703.0,142.8,5,264,1,1,1,111,3,Bronze
15704.0,2024.7800000000002,117,139,1,3,3,133,7,Silver
15705.0,121.5,6,200,1,1,1,111,3,Bronze
15706.0,1037.71,59,59,2,2,3,223,7,Silver
15707.0,910.38,205,34,2,3,2,232,7,Silver
15708.0,3193.4700000000003,282,40,2,3,3,233,8,Gold
15709.0,133.25,6,283,1,1,1,111,3,Bronze
15712.0,947.8000000000001,53,8,3,2,2,322,7,Silver
15713.0,351.95,20,142,1,1,2,112,4,Bronze
15714.0,326.83000000000004,34,11,3,2,1,321,6,Silver
15716.0,1003.19,117,145,1,3,3,133,7,Silver
15717.0,150.3,7,233,1,1,1,111,3,Bronze
15719.0,5031.12,932,32,2,3,3,233,8,Gold
15720.0,574.73,128,23,3,3,2,332,8,Gold
15721.0,439.0,84,11,3,3,2,332,8,Gold
15722.0,1556.0600000000002,70,35,2,2,3,223,7,Silver
15723.0,190.7,38,364,1,2,1,121,4,Bronze
15724.0,224.20000000000002,12,200,1,1,1,111,3,Bronze
15725.0,415.25,32,14,3,2,2,322,7,Silver
15727.0,4581.56,301,16,3,3,3,333,9,Gold
15728.0,100.95,4,48,2,1,1,211,4,Bronze
15729.0,108.0,6,197,1,1,1,111,3,Bronze
15730.0,1133.38,73,65,2,2,3,223,7,Silver
15732.0,292.92,14,211,1,1,1,111,3,Bronze
15733.0,162.3,10,282,1,1,1,111,3,Bronze
15734.0,703.2,26,114,1,2,2,122,5,Bronze
15737.0,1251.83,79,14,3,3,3,333,9,Gold
15738.0,3997.28,176,18,3,3,3,333,9,Gold
15739.0,269.6,8,65,2,1,1,211,4,Bronze
15740.0,154.88,9,48,2,1,1,211,4,Bronze
15743.0,775.96,86,15,3,3,2,332,8,Gold
15744.0,34.8,3,77,2,1,1,211,4,Bronze
15745.0,1095.74,65,8,3,2,3,323,8,Gold
15746.0,210.79999999999998,29,133,1,2,1,121,4,Bronze
15747.0,853.04,90,12,3,3,2,332,8,Gold
15748.0,144.36,20,39,2,1,1,211,4,Bronze
15749.0,576.0000000000001,15,234,1,1,2,112,4,Bronze
15750.0,2474.9,293,2,3,3,3,333,9,Gold
15752.0,2623.05,406,39,2,3,3,233,8,Gold
15753.0,38.400000000000006,1,304,1,1,1,111,3,Bronze
15754.0,461.47,29,50,2,2,2,222,6,Silver
15755.0,2409.62,149,0,3,3,3,333,9,Gold
15756.0,528.01,191,60,2,3,2,232,7,Silver
15757.0,714.42,45,65,2,2,2,222,6,Silver
15758.0,205.25,9,24,2,1,1,211,4,Bronze
15759.0,192.44000000000003,7,217,1,1,1,111,3,Bronze
15762.0,583.75,37,64,2,2,2,222,6,Silver
15763.0,1083.67,63,31,2,2,3,223,7,Silver
15764.0,3097.08,188,80,2,3,3,233,8,Gold
15766.0,246.66000000000003,11,63,2,1,1,211,4,Bronze
15768.0,448.63,28,115,1,2,2,122,5,Bronze
15769.0,5644.800000000001,147,6,3,3,3,333,9,Gold
15773.0,185.92000000000002,10,5,3,1,1,311,5,Bronze
15774.0,270.8,25,68,2,2,1,221,5,Bronze
15775.0,104.9,7,244,1,1,1,111,3,Bronze
15776.0,241.62,18,132,1,1,1,111,3,Bronze
15777.0,521.6600000000001,22,240,1,1,2,112,4,Bronze
15780.0,475.28000000000003,29,183,1,2,2,122,5,Bronze
15781.0,357.36,21,24,2,1,2,212,5,Bronze
15782.0,1524.2200000000003,44,9,3,2,3,323,8,Gold
15783.0,246.3,14,10,3,1,1,311,5,Bronze
15785.0,1725.0900000000001,87,29,2,3,3,233,8,Gold
15786.0,4963.0,279,43,2,3,3,233,8,Gold
15787.0,933.26,200,25,2,3,2,232,7,Silver
15789.0,351.3,25,357,1,2,2,122,5,Bronze
15790.0,218.75,34,9,3,2,1,321,6,Silver
15791.0,1546.69,76,43,2,3,3,233,8,Gold
15793.0,455.70000000000005,13,8,3,1,2,312,6,Silver
15795.0,610.01,42,149,1,2,2,122,5,Bronze
15796.0,2604.31,134,0,3,3,3,333,9,Gold
15797.0,283.80000000000007,8,112,1,1,1,111,3,Bronze
15799.0,870.34,98,75,2,3,2,232,7,Silver
15800.0,696.89,117,106,1,3,2,132,6,Silver
15801.0,1084.51,69,45,2,2,3,223,7,Silver
15802.0,115.20000000000002,3,142,1,1,1,111,3,Bronze
15803.0,229.50000000000003,8,50,2,1,1,211,4,Bronze
15804.0,4141.03,273,0,3,3,3,333,9,Gold
15805.0,5244.6900000000005,305,22,3,3,3,333,9,Gold
15806.0,566.58,31,45,2,2,2,222,6,Silver
15807.0,889.0,48,49,2,2,2,222,6,Silver
15808.0,3274.57,197,305,1,3,3,133,7,Silver
15809.0,632.33,43,35,2,2,2,222,6,Silver
15810.0,1638.53,112,78,2,3,3,233,8,Gold
15811.0,2256.62,139,16,3,3,3,333,9,Gold
15812.0,730.58,41,106,1,2,2,122,5,Bronze
15813.0,866.5100000000001,40,207,1,2,2,122,5,Bronze
15814.0,1598.0300000000002,74,2,3,3,3,333,9,Gold
15815.0,1300.0200000000002,49,63,2,2,3,223,7,Silver
15819.0,1892.85,123,48,2,3,3,233,8,Gold
15820.0,155.38,17,319,1,1,1,111,3,Bronze
15821.0,570.96,62,43,2,2,2,222,6,Silver
15822.0,790.32,33,2,3,2,2,322,7,Silver
15823.0,529.8000000000001,17,336,1,1,2,112,4,Bronze
15825.0,300.54,20,171,1,1,1,111,3,Bronze
15826.0,1535.9,69,50,2,2,3,223,7,Silver
15827.0,2030.7,134,72,2,3,3,233,8,Gold
15829.0,636.14,51,98,1,2,2,122,5,Bronze
15830.0,604.3,41,28,2,2,2,222,6,Silver
15831.0,764.49,67,57,2,2,2,222,6,Silver
15832.0,836.79,54,253,1,2,2,122,5,Bronze
15834.0,2087.6,272,69,2,3,3,233,8,Gold
15835.0,933.7900000000001,50,43,2,2,2,222,6,Silver
15836.0,157.27,12,44,2,1,1,211,4,Bronze
15837.0,391.98,24,64,2,1,2,212,5,Bronze
15838.0,6386.040000000001,169,10,3,3,3,333,9,Gold
15839.0,1070.09,65,24,2,2,3,223,7,Silver
15840.0,365.46,28,58,2,2,2,222,6,Silver
15841.0,906.12,50,63,2,2,2,222,6,Silver
15843.0,118.95000000000002,8,303,1,1,1,111,3,Bronze
15844.0,130.73999999999998,11,45,2,1,1,211,4,Bronze
15845.0,3450.4500000000003,140,17,3,3,3,333,9,Gold
15847.0,367.19,22,37,2,1,2,212,5,Bronze
15850.0,234.88,93,18,3,3,1,331,7,Silver
15852.0,141.61,22,186,1,1,1,111,3,Bronze
15853.0,110.8,30,51,2,2,1,221,5,Bronze
15854.0,1710.6200000000001,138,3,3,3,3,333,9,Gold
15855.0,711.04,80,136,1,3,2,132,6,Silver
15856.0,10672.820000000002,636,3,3,3,3,333,9,Gold
15857.0,251.4,14,18,3,1,1,311,5,Bronze
15858.0,1339.8500000000001,188,15,3,3,3,333,9,Gold
15860.0,965.16,139,40,2,3,2,232,7,Silver
15861.0,3056.32,541,11,3,3,3,333,9,Gold
15862.0,830.72,147,7,3,3,2,332,8,Gold
15863.0,68.84,18,25,2,1,1,211,4,Bronze
15864.0,681.3000000000001,24,21,3,1,2,312,6,Silver
15865.0,804.13,40,40,2,2,2,222,6,Silver
15866.0,211.89,43,100,1,2,1,121,4,Bronze
15867.0,3798.59,461,4,3,3,3,333,9,Gold
15869.0,149.64,15,276,1,1,1,111,3,Bronze
15870.0,351.44,74,32,2,3,2,232,7,Silver
15872.0,316.25,108,14,3,3,1,331,7,Silver
15874.0,2549.26,137,62,2,3,3,233,8,Gold
15877.0,535.63,128,1,3,3,2,332,8,Gold
15880.0,359.03,97,368,1,3,2,132,6,Silver
15881.0,414.09000000000003,32,311,1,2,2,122,5,Bronze
15882.0,464.40000000000003,24,198,1,1,2,112,4,Bronze
15883.0,396.48,49,1,3,2,2,322,7,Silver
15885.0,366.75,18,92,1,1,2,112,4,Bronze
15886.0,161.49,12,59,2,1,1,211,4,Bronze
15888.0,157.25,14,79,2,1,1,211,4,Bronze
15889.0,420.07,85,156,1,3,2,132,6,Silver
15891.0,511.68,60,226,1,2,2,122,5,Bronze
15894.0,222.4,37,252,1,2,1,121,4,Bronze
15895.0,80.41000000000001,11,149,1,1,1,111,3,Bronze
15897.0,136.49,22,193,1,1,1,111,3,Bronze
15898.0,992.5600000000001,85,0,3,3,3,333,9,Gold
15899.0,56.25,4,368,1,1,1,111,3,Bronze
15900.0,337.28,47,23,3,2,2,322,7,Silver
15901.0,351.73,111,16,3,3,2,332,8,Gold
15903.0,1890.7800000000002,75,9,3,3,3,333,9,Gold
15904.0,164.68,30,7,3,2,1,321,6,Silver
15906.0,1581.49,151,19,3,3,3,333,9,Gold
15907.0,882.72,226,3,3,3,2,332,8,Gold
15909.0,146.34,7,173,1,1,1,111,3,Bronze
15910.0,1228.88,266,0,3,3,3,333,9,Gold
15912.0,264.62,19,177,1,1,1,111,3,Bronze
15916.0,1522.45,156,15,3,3,3,333,9,Gold
15917.0,123.1,12,247,1,1,1,111,3,Bronze
15918.0,334.23,40,190,1,2,2,122,5,Bronze
15919.0,525.69,122,19,3,3,2,332,8,Gold
15920.0,167.5,60,153,1,2,1,121,4,Bronze
15921.0,269.21000000000004,24,172,1,1,1,111,3,Bronze
15922.0,329.50000000000006,12,371,1,1,1,111,3,Bronze
15923.0,127.08,21,372,1,1,1,111,3,Bronze
15925.0,207.15,12,193,1,1,1,111,3,Bronze
15930.0,426.63,21,66,2,1,2,212,5,Bronze
15932.0,2084.21,119,3,3,3,3,333,9,Gold
15933.0,1100.8600000000001,74,20,3,3,3,333,9,Gold
15935.0,146.44,12,238,1,1,1,111,3,Bronze
15937.0,145.35,7,63,2,1,1,211,4,Bronze
15938.0,369.78000000000003,18,111,1,1,2,112,4,Bronze
15939.0,2332.4300000000003,77,89,2,3,3,233,8,Gold
15940.0,39.8,2,310,1,1,1,111,3,Bronze
15942.0,329.64,14,133,1,1,1,111,3,Bronze
15944.0,145.70000000000002,6,276,1,1,1,111,3,Bronze
15945.0,52.00000000000001,2,364,1,1,1,111,3,Bronze
15947.0,830.6400000000001,29,82,2,2,2,222,6,Silver
